Symbol Name, Symbol Address, Function Size, Matched
execute__Q215NrvWaterBazooka33WaterBazookaNrvDemoBreakExplosionCFP5Spine_5,80496E30,8,false
sub_80496E40,80496E40,8,false
sub_80496E50,80496E50,44,false
execute__Q28NrvUnizo14UnizoNrvAttackCFP5Spine_3,80496EA0,8,false
sub_80496EB0,80496EB0,8,false
sub_80496EC0,80496EC0,8,false
sub_80496ED0,80496ED0,8,false
sub_80496EE0,80496EE0,10,false
sub_80496EF0,80496EF0,8,false
execute__Q220_unnamed_Petari_cpp_19PetariNrvSwoonStartCFP5Spine_1,80496F00,8,false
sub_80496F10,80496F10,8,false
sub_80496F20,80496F20,8,false
sub_80496F30,80496F30,48,false
sub_80496F80,80496F80,8,false
__ct__11StarCounterFv,80496F90,58,false
init__11StarCounterFRC12JMapInfoIter,80496FF0,B8,false
appear__11StarCounterFv,804970B0,D8,false
kill__11StarCounterFv,80497190,4,false
disappear__11StarCounterFv,804971A0,38,false
isWait__11StarCounterCFv,804971E0,8,false
control__11StarCounterFv,804971F0,38,false
exeCountUp__11StarCounterFv,80497230,9C,false
exeDisappear__11StarCounterFv,804972D0,60,false
__dt__11StarCounterFv,80497330,5C,false
__sinit__StarCounter_cpp,80497390,3C,false
__ct__Q214NrvStarCounter20StarCounterNrvAppearFv,804973D0,10,false
__ct__Q214NrvStarCounter18StarCounterNrvWaitFv,804973E0,10,false
__ct__Q214NrvStarCounter21StarCounterNrvCountUpFv,804973F0,10,false
__ct__Q214NrvStarCounter23StarCounterNrvDisappearFv,80497400,10,false
execute__Q214NrvStarCounter23StarCounterNrvDisappearCFP5Spine,80497410,8,false
execute__Q214NrvStarCounter21StarCounterNrvCountUpCFP5Spine,80497420,8,false
execute__Q214NrvStarCounter18StarCounterNrvWaitCFP5Spine,80497430,44,false
execute__Q214NrvStarCounter20StarCounterNrvAppearCFP5Spine,80497480,44,false
sub_804974D0,804974D0,60,false
sub_80497530,80497530,60,false
__ct__13StarPieceBankFPCc,80497590,210,false
appear__13StarPieceBankFv,804977A0,C0,false
sub_80497860,80497860,AC,false
sub_80497910,80497910,1B0,false
sub_80497AC0,80497AC0,388,false
sub_80497E50,80497E50,90,false
sub_80497EE0,80497EE0,CC,false
control__13StarPieceBankFv,80497FB0,4C,false
sub_80498000,80498000,118,false
sub_80498120,80498120,9C,false
__dt__13StarPieceBankFv,804981C0,5C,false
__sinit__StarPieceBank_cpp,80498220,5C,false
sub_80498280,80498280,10,false
sub_80498290,80498290,10,false
sub_804982A0,804982A0,10,false
sub_804982B0,804982B0,10,false
sub_804982C0,804982C0,10,false
sub_804982D0,804982D0,10,false
sub_804982E0,804982E0,10,false
sub_804982F0,804982F0,10,false
sub_80498300,80498300,8,false
sub_80498310,80498310,8,false
sub_80498320,80498320,8,false
sub_80498330,80498330,8,false
sub_80498340,80498340,8,false
sub_80498350,80498350,8,false
execute__Q212NrvStaffRoll30StaffRollNrvInfoLuigiDisappearCFP5Spine_4,80498360,8,false
sub_80498370,80498370,48,false
__ct__16StarPieceCounterFPCc,804983C0,6C,false
init__16StarPieceCounterFRC12JMapInfoIter,80498430,12C,false
appear__16StarPieceCounterFv,80498560,70,false
forceAppear__16StarPieceCounterFb,804985D0,A0,false
sub_80498670,80498670,38,false
disappear__16StarPieceCounterFb,804986B0,64,false
isWait__16StarPieceCounterCFv,80498720,5C,false
forceSync__16StarPieceCounterFv,80498780,3C,false
tryOnModeTicoEat__16StarPieceCounterFb,804987C0,14,false
tryOffModeTicoEat__16StarPieceCounterFv,804987E0,8,false
control__16StarPieceCounterFv,804987F0,3C,false
updateCounter__16StarPieceCounterFv,80498830,104,false
updateCounterValue__16StarPieceCounterFv,80498940,134,false
sub_80498A80,80498A80,3C,false
isValidAppearSituation__16StarPieceCounterCFv,80498AC0,8C,false
tryChangeModeTicoEat__16StarPieceCounterFi,80498B50,B8,false
exeHide__16StarPieceCounterFv,80498C10,84,false
exeAppear__16StarPieceCounterFv,80498CA0,1CC,false
setAppearOffset__21CounterLayoutAppearerFRCQ29JGeometry8TVec2_f_,80498E70,14,false
exeWait__16StarPieceCounterFv,80498E90,78,false
exeDisappear__16StarPieceCounterFv,80498F10,6C,false
__dt__16StarPieceCounterFv,80498F80,5C,false
__sinit__StarPieceCounter_cpp,80498FE0,3C,false
__ct__Q219NrvStarPieceCounter23StarPieceCounterNrvHideFv,80499020,10,false
__ct__Q219NrvStarPieceCounter25StarPieceCounterNrvAppearFv,80499030,10,false
__ct__Q219NrvStarPieceCounter23StarPieceCounterNrvWaitFv,80499040,10,false
__ct__Q219NrvStarPieceCounter28StarPieceCounterNrvDisappearFv,80499050,10,false
execute__Q219NrvStarPieceCounter28StarPieceCounterNrvDisappearCFP5Spine,80499060,8,false
execute__Q219NrvStarPieceCounter23StarPieceCounterNrvWaitCFP5Spine,80499070,8,false
execute__Q219NrvStarPieceCounter25StarPieceCounterNrvAppearCFP5Spine,80499080,8,false
execute__Q219NrvStarPieceCounter23StarPieceCounterNrvHideCFP5Spine,80499090,8,false
__ct__15StarPointerBlurFP10JUTTexture,804990A0,12C,false
__ct__Q215StarPointerBlur9BlurPointFv,804991D0,24,false
show__15StarPointerBlurFv,80499200,4C,false
hide__15StarPointerBlurFv,80499250,1C,false
hideAll__15StarPointerBlurFv,80499270,3C,false
movement__15StarPointerBlurFv,804992B0,A0,false
updatePoint__15StarPointerBlurFRCQ29JGeometry8TVec2_f_bPQ29JGeometry8TVec2_f_,80499350,130,false
findDrawPointRange__15StarPointerBlurCFPUsPUs,80499480,B4,false
draw__15StarPointerBlurCFv,80499540,40,false
GXPosition2f32,80499580,10,false
draw2__15StarPointerBlurCFv,80499590,270,false
initDraw__15StarPointerBlurCFv,80499800,1F8,false
__dt__15StarPointerBlurFv,80499A00,58,false
__ct__21StarPointerControllerFv,80499A60,E4,false
__ct__7DpdInfoFv,80499B50,24,false
isOutScreenLong__21StarPointerControllerCFv,80499B80,1C,false
initAndSetPort__21StarPointerControllerFl,80499BA0,8,false
movement__21StarPointerControllerFPCfPCf,80499BB0,3C,false
storeDataFromCallback__21StarPointerControllerFPCfPCf,80499BF0,108,false
storePastPointingData__21StarPointerControllerFv,80499D00,C4,false
calcPastPointingPosOnScreen__21StarPointerControllerCFPQ29JGeometry8TVec2_f_l,80499DD0,BC,false
updateDpdInfo__21StarPointerControllerFv,80499E90,D0,false
updateAdditionalInfo__21StarPointerControllerFv,80499F60,94,false
sub_8049A000,8049A000,70,false
calcViewDistanceZ__21StarPointerControllerFRCQ29JGeometry8TVec3_f_PA4_f,8049A070,3C,false
__ct__19StarPointerDirectorFv,8049A0B0,12C,false
sub_8049A1E0,8049A1E0,8,false
sub_8049A1F0,8049A1F0,58,false
update__19StarPointerDirectorFv,8049A250,1AC,false
createLayout__19StarPointerDirectorFv,8049A490,B0,false
__defctor__17StarPointerLayoutFv,8049A540,C,false
__dt__17StarPointerLayoutFv,8049A550,5C,false
startHandPointer__19StarPointerDirectorFv,8049A5B0,14,false
startFingerPointer__19StarPointerDirectorFv,8049A5D0,14,false
startStarPointer__19StarPointerDirectorFv,8049A5F0,14,false
startStarPointerNozzle__19StarPointerDirectorFv,8049A610,14,false
sub_8049A630,8049A630,14,false
sub_8049A650,8049A650,14,false
setGameSceneCameraMtx__19StarPointerDirectorFv,8049A670,64,false
gekko_ps_copy16__5JMathFPvPCv,8049A6E0,44,false
getStarPointerController__19StarPointerDirectorCFl,8049A730,64,false
getStarPointerLayout__19StarPointerDirectorCFl,8049A7A0,10,false
__ct__26StarPointerTransformHolderFv,8049A7B0,4C,false
movement__26StarPointerTransformHolderFv,8049A800,120,false
__ct__16StarPointerPeekZFv,8049A920,5C,false
setDrawSyncToken__16StarPointerPeekZFv,8049A980,48,false
drawSyncCallback__16StarPointerPeekZFUs,8049A9D0,12C,false
sub_8049AB00,8049AB00,208,false
sub_8049AD10,8049AD10,F4,false
forceInsideScreenEdge__19StarPointerFunctionFPQ29JGeometry8TVec2_f_,8049AE10,F4,false
getStarPointerDirector__19StarPointerFunctionFv,8049AF10,10,false
getNumStarPointer__19StarPointerFunctionFv,8049AF20,8,false
getPastPointNum__19StarPointerFunctionFl,8049AF30,44,false
getPastPosition__19StarPointerFunctionFll,8049AF80,54,false
getNextPastPointNum__19StarPointerFunctionFl,8049AFE0,44,false
canShoot__19StarPointerFunctionFl,8049B030,44,false
sub_8049B080,8049B080,30,false
sub_8049B0B0,8049B0B0,30,false
sub_8049B1F0,8049B1F0,60,false
sub_8049B250,8049B250,10,false
sub_8049B260,8049B260,58,false
sub_8049B2C0,8049B2C0,C,false
sub_8049B2D0,8049B2D0,2C,false
sub_8049B300,8049B300,8C,false
sub_8049B390,8049B390,210,false
sub_8049B5A0,8049B5A0,1BC,false
sub_8049B760,8049B760,2C,false
sub_8049B790,8049B790,150,false
sub_8049B8E0,8049B8E0,4C,false
sub_8049B9B0,8049B9B0,80,false
sub_8049BA30,8049BA30,4,false
sub_8049BA40,8049BA40,3C,false
sub_8049BA80,8049BA80,30,false
sub_8049BAB0,8049BAB0,30,false
sub_8049BAE0,8049BAE0,30,false
sub_8049BB10,8049BB10,30,false
sub_8049BB40,8049BB40,50,false
sub_8049BB90,8049BB90,50,false
sub_8049BBE0,8049BBE0,14,false
sub_8049BC20,8049BC20,2C,false
sub_8049BCB0,8049BCB0,2C,false
sub_8049BD00,8049BD00,48,false
sub_8049BD50,8049BD50,10,false
sub_8049BD60,8049BD60,10,false
sub_8049BD70,8049BD70,10,false
sub_8049BD80,8049BD80,8,false
sub_8049BD90,8049BD90,8,false
sub_8049BDA0,8049BDA0,8,false
sub_8049BDD0,8049BDD0,8,false
sub_8049BE40,8049BE40,8,false
__ct__19StarPointerGuidanceFPCc,8049BE70,74,false
init__19StarPointerGuidanceFRC12JMapInfoIter,8049BEF0,E8,false
control__19StarPointerGuidanceFv,8049BFE0,54,false
checkRequest1P__19StarPointerGuidanceFv,8049C040,2D0,false
exeAppearCore__19StarPointerGuidanceFP5SpinePCcUlPC5Nerve,8049C310,C4,false
exeWaitCore__19StarPointerGuidanceFP5SpinePCcUl,8049C3E0,AC,false
exeEndCore__19StarPointerGuidanceFP5SpinePCcUl,8049C490,E0,false
request1PGuidance__19StarPointerGuidanceFPCcb,8049C570,98,false
isExistGuidanceOrFrame__19StarPointerGuidanceFv,8049C610,58,false
isExistGuidance__19StarPointerGuidanceFv,8049C670,58,false
isExistFrame1P__19StarPointerGuidanceFv,8049C6D0,3C,false
deactive__19StarPointerGuidanceFv,8049C710,78,false
__dt__19StarPointerGuidanceFv,8049C790,5C,false
__sinit__StarPointerGuidance_cpp,8049C7F0,54,false
__ct__Q222NrvStarPointerGuidance19HostTypeNrvAppear1PFv,8049C850,10,false
__ct__Q222NrvStarPointerGuidance17HostTypeNrvWait1PFv,8049C860,10,false
__ct__Q222NrvStarPointerGuidance16HostTypeNrvEnd1PFv,8049C870,10,false
__ct__Q222NrvStarPointerGuidance30HostTypeNrvAppearBlueStarGuideFv,8049C880,10,false
__ct__Q222NrvStarPointerGuidance28HostTypeNrvWaitBlueStarGuideFv,8049C890,10,false
__ct__Q222NrvStarPointerGuidance27HostTypeNrvEndBlueStarGuideFv,8049C8A0,10,false
__ct__Q222NrvStarPointerGuidance18HostTypeNrvEndWaitFv,8049C8B0,10,false
execute__Q222NrvStarPointerGuidance27HostTypeNrvEndBlueStarGuideCFP5Spine,8049C8D0,18,false
execute__Q222NrvStarPointerGuidance28HostTypeNrvWaitBlueStarGuideCFP5Spine,8049C8F0,18,false
execute__Q222NrvStarPointerGuidance30HostTypeNrvAppearBlueStarGuideCFP5Spine,8049C910,1C,false
execute__Q222NrvStarPointerGuidance16HostTypeNrvEnd1PCFP5Spine,8049C930,18,false
execute__Q222NrvStarPointerGuidance17HostTypeNrvWait1PCFP5Spine,8049C950,18,false
execute__Q222NrvStarPointerGuidance19HostTypeNrvAppear1PCFP5Spine,8049C970,1C,false
initWithPort__17StarPointerLayoutFl,8049CA40,1DC,false
setPortAndColor__15StarPointerBlurFlPC8_GXColorPC8_GXColor,8049CC20,10,false
appear__17StarPointerLayoutFv,8049CC30,38,false
kill__17StarPointerLayoutFv,8049CC70,4,false
exeWait__17StarPointerLayoutFv,8049CC80,218,false
exeGrip__17StarPointerLayoutFv,8049CEA0,2B8,false
exeHold__17StarPointerLayoutFv,8049D160,2B8,false
tearDownHold__17StarPointerLayoutFv,8049D420,90,false
exeRelease__17StarPointerLayoutFv,8049D4B0,28C,false
exeOnReaction__17StarPointerLayoutFv,8049D740,228,false
updateTouch__17StarPointerLayoutFv,8049D970,90,false
isTouch__17StarPointerLayoutFv,8049DA00,14,false
exeOutScreen__17StarPointerLayoutFv,8049DA20,B8,false
hideAll__17StarPointerLayoutFv,8049DAE0,84,false
exeHide__17StarPointerLayoutFv,8049DB70,220,false
tearDownHide__17StarPointerLayoutFv,8049DD90,A8,false
calcAnim__17StarPointerLayoutFv,8049DE40,40,false
draw__17StarPointerLayoutCFv,8049DE80,A4,false
drawDecoration__17StarPointerLayoutCFv,8049DF30,88,false
control__17StarPointerLayoutFv,8049DFC0,3DC,false
setPosition__17StarPointerLayoutFv,8049E3A0,68,false
rotateTest__17StarPointerLayoutFv,8049E410,118,false
calcPoseNozzle__17StarPointerLayoutFRCQ29JGeometry8TVec2_f_RCQ29JGeometry8TVec2_f_,8049E530,D0,false
changeLayout__17StarPointerLayoutF15StarPointerKind,8049E600,114,false
isChanceToRumble__17StarPointerLayoutCFv,8049E720,9C,false
hideBlur__17StarPointerLayoutFv,8049E7C0,8,false
resetSameNerve__17StarPointerLayoutFv,8049E7D0,188,false
changeToStarPointer__17StarPointerLayoutFv,8049E960,6C,false
changeToHandPointer__17StarPointerLayoutFv,8049E9D0,A0,false
sub_8049EA70,8049EA70,54,false
sub_8049EAD0,8049EAD0,6C,false
startAnimHandPaa__17StarPointerLayoutFv,8049EB40,6C,false
startAnimHandGuu__17StarPointerLayoutFv,8049EBB0,6C,false
startAnimHandFinger__17StarPointerLayoutFv,8049EC20,6C,false
sub_8049EC90,8049EC90,78,false
updateDecoration__17StarPointerLayoutFv,8049ED10,24,false
__ct__17StarPointerNumberFP17StarPointerLayoutlPCc,8049ED40,90,false
control__17StarPointerNumberFv,8049EDD0,170,false
isOffState__17StarPointerNumberCFv,8049EF40,B4,false
startAnimPosition__17StarPointerNumberFUl,8049F000,64,false
__dt__17StarPointerNumberFv,8049F070,5C,false
__sinit__StarPointerLayout_cpp,8049F0D0,7C,false
__ct__Q220NrvStarPointerLayout15HostTypeNrvWaitFv,8049F150,10,false
__ct__Q220NrvStarPointerLayout21HostTypeNrvOnReactionFv,8049F160,10,false
__ct__Q220NrvStarPointerLayout15HostTypeNrvGripFv,8049F170,10,false
__ct__Q220NrvStarPointerLayout15HostTypeNrvHoldFv,8049F180,10,false
__ct__Q220NrvStarPointerLayout20HostTypeNrvHoldTouchFv,8049F190,10,false
__ct__Q220NrvStarPointerLayout18HostTypeNrvReleaseFv,8049F1A0,10,false
__ct__Q220NrvStarPointerLayout20HostTypeNrvOutScreenFv,8049F1B0,10,false
__ct__Q220NrvStarPointerLayout23HostTypeNrvNotConnectedFv,8049F1C0,10,false
__ct__Q220NrvStarPointerLayout15HostTypeNrvHideFv,8049F1D0,10,false
__ct__Q220NrvStarPointerLayout26HostTypeNrvHideImmediatelyFv,8049F1E0,10,false
__ct__Q220NrvStarPointerLayout21HostTypeNrvInvalidateFv,8049F1F0,10,false
__ct__Q220NrvStarPointerLayout25HostTypeNrvInvalidateWaitFv,8049F200,10,false
executeOnEnd__Q220NrvStarPointerLayout25HostTypeNrvInvalidateWaitCFP5Spine,8049F210,8,false
execute__Q220NrvStarPointerLayout25HostTypeNrvInvalidateWaitCFP5Spine,8049F220,8,false
executeOnEnd__Q220NrvStarPointerLayout21HostTypeNrvInvalidateCFP5Spine,8049F230,8,false
execute__Q220NrvStarPointerLayout21HostTypeNrvInvalidateCFP5Spine,8049F240,8,false
execute__Q220NrvStarPointerLayout26HostTypeNrvHideImmediatelyCFP5Spine,8049F250,8,false
execute__Q220NrvStarPointerLayout15HostTypeNrvHideCFP5Spine,8049F260,8,false
executeOnEnd__Q220NrvStarPointerLayout23HostTypeNrvNotConnectedCFP5Spine,8049F270,8,false
execute__Q220NrvStarPointerLayout23HostTypeNrvNotConnectedCFP5Spine,8049F280,8,false
execute__Q220NrvStarPointerLayout20HostTypeNrvOutScreenCFP5Spine,8049F290,8,false
execute__Q220NrvStarPointerLayout18HostTypeNrvReleaseCFP5Spine,8049F2A0,8,false
executeOnEnd__Q220NrvStarPointerLayout20HostTypeNrvHoldTouchCFP5Spine,8049F2B0,8,false
execute__Q220NrvStarPointerLayout20HostTypeNrvHoldTouchCFP5Spine,8049F2C0,8,false
executeOnEnd__Q220NrvStarPointerLayout15HostTypeNrvHoldCFP5Spine,8049F2D0,8,false
execute__Q220NrvStarPointerLayout15HostTypeNrvHoldCFP5Spine,8049F2E0,8,false
execute__Q220NrvStarPointerLayout15HostTypeNrvGripCFP5Spine,8049F2F0,8,false
execute__Q220NrvStarPointerLayout21HostTypeNrvOnReactionCFP5Spine,8049F300,8,false
sub_8049F310,8049F310,8,false
__ct__17StarPointerTargetFfPCQ29JGeometry8TVec3_f_PA4_fQ29JGeometry8TVec3_f_,8049F320,28,false
calcScreenPosition__17StarPointerTargetCFPQ29JGeometry8TVec2_f_,8049F350,74,false
isPointing__17StarPointerTargetCFRCQ29JGeometry8TVec2_f_ff,8049F3D0,100,false
calcPosition__17StarPointerTargetCFPQ29JGeometry8TVec3_f_,8049F4D0,14C,false
calcRadius2d__17StarPointerTargetCFfff,8049F620,158,false
calcScreenPositionFromView__17StarPointerTargetCFPQ29JGeometry8TVec2_f_RCQ29JGeometry8TVec3_f_,8049F780,228,false
__ct__23StarPointerLayoutTargetFP11LayoutActorPCcPCc,8049F9B0,30,false
isPointing__23StarPointerLayoutTargetCFRCQ29JGeometry8TVec2_f_,8049F9E0,13C,false
calcBasePos__23StarPointerLayoutTargetCFPQ29JGeometry8TVec2_f_,8049FB20,98,false
__ct__29StarPointerLayoutTargetKeeperFi,8049FBC0,58,false
getTarget__29StarPointerLayoutTargetKeeperCFPCc,8049FCD0,7C,false
registerTarget__29StarPointerLayoutTargetKeeperFP23StarPointerLayoutTarget,8049FD50,20,false
__ct__20StartCountdownLayoutFv,8049FD70,48,false
init__20StartCountdownLayoutFRC12JMapInfoIter,8049FDC0,98,false
appear__20StartCountdownLayoutFv,8049FE60,38,false
exeCountdown__20StartCountdownLayoutFv,8049FEA0,D8,false
exeStart__20StartCountdownLayoutFv,8049FF80,94,false
isStart__20StartCountdownLayoutCFv,804A0020,8,false
__dt__20StartCountdownLayoutFv,804A0030,5C,false
__sinit__StartCountdownLayout_cpp,804A0090,2C,false
__ct__Q223NrvStartCountdownLayout32StartCountdownLayoutNrvCountdownFv,804A00C0,10,false
__ct__Q223NrvStartCountdownLayout28StartCountdownLayoutNrvStartFv,804A00D0,10,false
execute__Q223NrvStartCountdownLayout28StartCountdownLayoutNrvStartCFP5Spine,804A00E0,8,false
execute__Q223NrvStartCountdownLayout32StartCountdownLayoutNrvCountdownCFP5Spine,804A00F0,8,false
__ct__13StoryBookTextFv,804A0100,58,false
init__13StoryBookTextFRC12JMapInfoIter,804A0160,84,false
kill__13StoryBookTextFv,804A01F0,44,false
sub_804A0240,804A0240,6C,false
sub_804A02B0,804A02B0,7C,false
sub_804A0330,804A0330,8,false
sub_804A0340,804A0340,40,false
sub_804A0380,804A0380,64,false
sub_804A03F0,804A03F0,2C,false
sub_804A0420,804A0420,8,false
sub_804A0430,804A0430,58,false
sub_804A0490,804A0490,38,false
sub_804A04D0,804A04D0,8,false
sub_804A04E0,804A04E0,68,false
sub_804A0550,804A0550,8C,false
sub_804A05E0,804A05E0,84,false
sub_804A0670,804A0670,CC,false
sub_804A0740,804A0740,14C,false
__dt__13StoryBookTextFv,804A0890,5C,false
__sinit__StoryBookText_cpp,804A08F0,4C,false
sub_804A0940,804A0940,10,false
sub_804A0950,804A0950,10,false
sub_804A0960,804A0960,10,false
sub_804A0970,804A0970,10,false
sub_804A0980,804A0980,10,false
sub_804A0990,804A0990,10,false
sub_804A09A0,804A09A0,8,false
execute__Q214NrvRunawayTico22RunawayTicoNrvWhiteOutCFP5Spine_21,804A09B0,8,false
sub_804A09C0,804A09C0,8,false
sub_804A09D0,804A09D0,40,false
sub_804A0A10,804A0A10,4C,false
sub_804A0A60,804A0A60,8,false
__ct__14SubMeterLayoutFPCcPCc,804A0A70,78,false
init__14SubMeterLayoutFRC12JMapInfoIter,804A0AF0,80,false
requestDeactivate__14SubMeterLayoutFv,804A0BE0,34,false
requestAppear__14SubMeterLayoutFv,804A0C20,5C,false
requestFrameOut__14SubMeterLayoutFv,804A0CE0,3C,false
control__14SubMeterLayoutFv,804A0D20,258,false
__dt__14SubMeterLayoutFv,804A0F80,5C,false
__ct__16SuddenDeathMeterFPCcPCc,804A0FE0,94,false
init__16SuddenDeathMeterFRC12JMapInfoIter,804A1080,120,false
control__16SuddenDeathMeterFv,804A11A0,3C,false
requestActive__16SuddenDeathMeterFv,804A11E0,64,false
requestPowerUp__16SuddenDeathMeterFv,804A12A0,8,false
exeAppear__16SuddenDeathMeterFv,804A1300,68,false
exeWait__16SuddenDeathMeterFv,804A1370,48,false
exePowerUp__16SuddenDeathMeterFv,804A13C0,8C,false
exeMeterMove__16SuddenDeathMeterFv,804A1450,A8,false
exeCounterMove__16SuddenDeathMeterFv,804A1500,7C,false
exeBreakMeter__16SuddenDeathMeterFv,804A1580,CC,false
exeZeroMeter__16SuddenDeathMeterFv,804A1650,68,false
exeZeroMeterBreak__16SuddenDeathMeterFv,804A16C0,5C,false
setupSound__19MapObjActorInitInfoFl,804A1720,8,false
calcMarioHeadPosition__16SuddenDeathMeterCFPQ29JGeometry8TVec2_f_,804A1760,74,false
calcPowerUpMeterBasePosition__16SuddenDeathMeterCFPQ29JGeometry8TVec2_f_,804A17E0,54,false
setPowerUpMeterPosition__16SuddenDeathMeterFRCQ29JGeometry8TVec2_f_,804A1840,78,false
setCountAnimFrame__16SuddenDeathMeterFv,804A18C0,8C,false
setRecoveryCountAnimFrame__16SuddenDeathMeterFv,804A1950,8C,false
__dt__16SuddenDeathMeterFv,804A19E0,5C,false
__sinit__SuddenDeathMeter_cpp,804A1A40,5C,false
__ct__Q219NrvSuddenDeathMeter25SuddenDeathMeterNrvAppearFv,804A1AA0,10,false
__ct__Q219NrvSuddenDeathMeter23SuddenDeathMeterNrvWaitFv,804A1AB0,10,false
__ct__Q219NrvSuddenDeathMeter26SuddenDeathMeterNrvPowerUpFv,804A1AC0,10,false
__ct__Q219NrvSuddenDeathMeter28SuddenDeathMeterNrvMeterMoveFv,804A1AD0,10,false
__ct__Q219NrvSuddenDeathMeter30SuddenDeathMeterNrvCounterMoveFv,804A1AE0,10,false
__ct__Q219NrvSuddenDeathMeter29SuddenDeathMeterNrvBreakMeterFv,804A1AF0,10,false
__ct__Q219NrvSuddenDeathMeter28SuddenDeathMeterNrvZeroMeterFv,804A1B00,10,false
__ct__Q219NrvSuddenDeathMeter33SuddenDeathMeterNrvZeroMeterBreakFv,804A1B10,10,false
execute__Q219NrvSuddenDeathMeter33SuddenDeathMeterNrvZeroMeterBreakCFP5Spine,804A1B20,8,false
execute__Q219NrvSuddenDeathMeter28SuddenDeathMeterNrvZeroMeterCFP5Spine,804A1B30,8,false
execute__Q219NrvSuddenDeathMeter29SuddenDeathMeterNrvBreakMeterCFP5Spine,804A1B40,8,false
execute__Q219NrvSuddenDeathMeter30SuddenDeathMeterNrvCounterMoveCFP5Spine,804A1B50,8,false
execute__Q219NrvSuddenDeathMeter28SuddenDeathMeterNrvMeterMoveCFP5Spine,804A1B60,8,false
execute__Q219NrvSuddenDeathMeter26SuddenDeathMeterNrvPowerUpCFP5Spine,804A1B70,8,false
execute__Q219NrvSuddenDeathMeter23SuddenDeathMeterNrvWaitCFP5Spine,804A1B80,8,false
execute__Q219NrvSuddenDeathMeter25SuddenDeathMeterNrvAppearCFP5Spine,804A1B90,8,false
__ct__19SupportPlayGuidanceFv,804A1BA0,50,false
init__19SupportPlayGuidanceFRC12JMapInfoIter,804A1BF0,C8,false
appear__19SupportPlayGuidanceFv,804A1CC0,40,false
kill__19SupportPlayGuidanceFv,804A1D00,48,false
sub_804A1D50,804A1D50,48,false
sub_804A1DA0,804A1DA0,94,false
